School_ID,SCHOOL,Total,year,the_geom,Address,Zip,Lat,Long,GeoNetwork,COMMAREA,race,percent,SEHS
609734,TAFT ,3195,2014,POINT (-87.79154724889433 41.982960985797455),6530 W Bryn Mawr Ave,60631,41.982961,-87.791547,1,NORWOOD PARK,Black,2.1,Other CPS
609734,TAFT ,3195,2014,POINT (-87.79154724889433 41.982960985797455),6530 W Bryn Mawr Ave,60631,41.982961,-87.791547,1,NORWOOD PARK,Latinx,39.7,Other CPS
609734,TAFT ,3195,2014,POINT (-87.79154724889433 41.982960985797455),6530 W Bryn Mawr Ave,60631,41.982961,-87.791547,1,NORWOOD PARK,Asian,7.6,Other CPS
609734,TAFT ,3195,2014,POINT (-87.79154724889433 41.982960985797455),6530 W Bryn Mawr Ave,60631,41.982961,-87.791547,1,NORWOOD PARK,Other,2.5,Other CPS
609734,TAFT ,2810,2011,POINT (-87.79154724889433 41.982960985797455),6530 W Bryn Mawr Ave,60631,41.982961,-87.791547,1,NORWOOD PARK,White,50,Other CPS
609734,TAFT ,2810,2011,POINT (-87.79154724889433 41.982960985797455),6530 W Bryn Mawr Ave,60631,41.982961,-87.791547,1,NORWOOD PARK,Black,2.7,Other CPS
609734,TAFT ,2810,2011,POINT (-87.79154724889433 41.982960985797455),6530 W Bryn Mawr Ave,60631,41.982961,-87.791547,1,NORWOOD PARK,Latinx,37.5,Other CPS
609734,TAFT ,2810,2011,POINT (-87.79154724889433 41.982960985797455),6530 W Bryn Mawr Ave,60631,41.982961,-87.791547,1,NORWOOD PARK,Asian,7.1,Other CPS
609734,TAFT ,2810,2011,POINT (-87.79154724889433 41.982960985797455),6530 W Bryn Mawr Ave,60631,41.982961,-87.791547,1,NORWOOD PARK,Other,2.7,Other CPS
609735,TILDEN ,193,2020,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,White,10.9,Other CPS
609735,TILDEN ,193,2020,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Black,41.5,Other CPS
609735,TILDEN ,193,2020,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Latinx,43.5,Other CPS
609735,TILDEN ,193,2020,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Asian,2.073,Other CPS
609735,TILDEN ,193,2020,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Other,2.073,Other CPS
609735,TILDEN ,328,2015,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,White,11,Other CPS
609735,TILDEN ,328,2015,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Black,60.4,Other CPS
609735,TILDEN ,328,2015,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Latinx,24.1,Other CPS
609735,TILDEN ,328,2015,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Asian,1.524,Other CPS
609735,TILDEN ,328,2015,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Other,3.05,Other CPS
609735,TILDEN ,467,2011,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,White,4.9,Other CPS
609735,TILDEN ,467,2011,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Black,69.4,Other CPS
609735,TILDEN ,467,2011,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Latinx,22.3,Other CPS
609735,TILDEN ,467,2011,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Asian,1.9,Other CPS
609735,TILDEN ,467,2011,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Other,1.5,Other CPS
609735,TILDEN ,311,2016,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,White,11.9,Other CPS
609735,TILDEN ,311,2016,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Black,57.2,Other CPS
609735,TILDEN ,311,2016,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Latinx,26,Other CPS
609735,TILDEN ,311,2016,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Asian,1.608,Other CPS
609735,TILDEN ,311,2016,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Other,3.212,Other CPS
609735,Tilden ,345,2014,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,White,7.8,Other CPS
609735,Tilden ,345,2014,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Black,67.2,Other CPS
609735,Tilden ,345,2014,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Latinx,20.9,Other CPS
609735,Tilden ,345,2014,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Asian,1.7,Other CPS
609735,Tilden ,345,2014,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Other,2.3,Other CPS
609735,TILDEN ,280,2017,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,White,8.9,Other CPS
609735,TILDEN ,280,2017,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Black,59.6,Other CPS
609735,TILDEN ,280,2017,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Latinx,27.5,Other CPS
609735,TILDEN ,280,2017,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Asian,1.786,Other CPS
609735,TILDEN ,280,2017,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Other,2.14,Other CPS
609735,TILDEN ,217,2019,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,White,10.1,Other CPS
609735,TILDEN ,217,2019,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Black,49.3,Other CPS
609735,TILDEN ,217,2019,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Latinx,37.8,Other CPS
609735,TILDEN ,217,2019,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Asian,0.922,Other CPS
609735,TILDEN ,217,2019,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Other,1.842,Other CPS
609735,TILDEN ,463,2012,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,White,4.8,Other CPS
609735,TILDEN ,463,2012,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Black,71.5,Other CPS
609735,TILDEN ,463,2012,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Latinx,20.3,Other CPS
609735,TILDEN ,463,2012,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Asian,2.8,Other CPS
609735,TILDEN ,463,2012,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Other,0.6,Other CPS
609735,TILDEN ,400,2013,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,White,6.5,Other CPS
609735,TILDEN ,400,2013,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Black,69.8,Other CPS
609735,TILDEN ,400,2013,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Latinx,21.3,Other CPS
609735,TILDEN ,400,2013,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Asian,1.5,Other CPS
609735,TILDEN ,400,2013,POINT (-87.64296648369356 41.807510070907846),4747 S Union Ave,60609,41.80751,-87.642966,8,NEW CITY,Other,1.1,Other CPS
609737,VON STEUBEN ,1635,2012,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,White,21.8,Other CPS
609737,VON STEUBEN ,1635,2012,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Black,15.8,Other CPS
609737,VON STEUBEN ,1635,2012,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Latinx,47.3,Other CPS
609737,VON STEUBEN ,1635,2012,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Asian,11.8,Other CPS
609737,VON STEUBEN ,1635,2012,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Other,3.2,Other CPS
609737,FRIEDRICH VON STEUBEN METROPOLITAN SCIENCE ,1716,2020,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,White,17.4,Other CPS
609737,FRIEDRICH VON STEUBEN METROPOLITAN SCIENCE ,1716,2020,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Black,10,Other CPS
609737,FRIEDRICH VON STEUBEN METROPOLITAN SCIENCE ,1716,2020,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Latinx,54.8,Other CPS
609737,FRIEDRICH VON STEUBEN METROPOLITAN SCIENCE ,1716,2020,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Asian,15.035,Other CPS
609737,FRIEDRICH VON STEUBEN METROPOLITAN SCIENCE ,1716,2020,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Other,2.7359,Other CPS
609737,VON STEUBEN ,1687,2015,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,White,18.5,Other CPS
609737,VON STEUBEN ,1687,2015,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Black,11.8,Other CPS
609737,VON STEUBEN ,1687,2015,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Latinx,54,Other CPS
609737,VON STEUBEN ,1687,2015,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Asian,13.337,Other CPS
609737,VON STEUBEN ,1687,2015,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Other,2.3711,Other CPS
609737,VON STEUBEN ,1631,2011,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,White,23.8,Other CPS
609737,VON STEUBEN ,1631,2011,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Black,18.9,Other CPS
609737,VON STEUBEN ,1631,2011,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Latinx,41.7,Other CPS
609737,VON STEUBEN ,1631,2011,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Asian,12.9,Other CPS
609737,VON STEUBEN ,1631,2011,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Other,2.7,Other CPS
609737,VON STEUBEN ,1657,2016,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,White,17.7,Other CPS
609737,VON STEUBEN ,1657,2016,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Black,11.2,Other CPS
609737,VON STEUBEN ,1657,2016,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Latinx,55.6,Other CPS
609737,VON STEUBEN ,1657,2016,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Asian,13.036,Other CPS
609737,VON STEUBEN ,1657,2016,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Other,2.4139,Other CPS
609737,VON STEUBEN ,1654,2013,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,White,20.2,Other CPS
609737,VON STEUBEN ,1654,2013,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Black,14,Other CPS
609737,VON STEUBEN ,1654,2013,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Latinx,50.7,Other CPS
609737,VON STEUBEN ,1654,2013,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Asian,12.5,Other CPS
609737,VON STEUBEN ,1654,2013,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Other,2.7,Other CPS
609737,FRIEDRICH VON STEUBEN METROPOLITAN SCIENCE ,1773,2019,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,White,16.4,Other CPS
609737,FRIEDRICH VON STEUBEN METROPOLITAN SCIENCE ,1773,2019,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Black,9.8,Other CPS
609737,FRIEDRICH VON STEUBEN METROPOLITAN SCIENCE ,1773,2019,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Latinx,57.7,Other CPS
609737,FRIEDRICH VON STEUBEN METROPOLITAN SCIENCE ,1773,2019,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Asian,13.367,Other CPS
609737,FRIEDRICH VON STEUBEN METROPOLITAN SCIENCE ,1773,2019,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Other,2.7032,Other CPS
609737,VON STEUBEN ,1666,2014,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,White,19,Other CPS
609737,VON STEUBEN ,1666,2014,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Black,11.6,Other CPS
609737,VON STEUBEN ,1666,2014,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Latinx,53,Other CPS
609737,VON STEUBEN ,1666,2014,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Asian,13.6,Other CPS
609737,VON STEUBEN ,1666,2014,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Other,2.7,Other CPS
609737,FRIEDRICH VON STEUBEN METROPOLITAN SCIENCE ,1737,2017,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,White,17,Other CPS
609737,FRIEDRICH VON STEUBEN METROPOLITAN SCIENCE ,1737,2017,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Black,10.4,Other CPS
609737,FRIEDRICH VON STEUBEN METROPOLITAN SCIENCE ,1737,2017,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Latinx,56.6,Other CPS
609737,FRIEDRICH VON STEUBEN METROPOLITAN SCIENCE ,1737,2017,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Asian,13.472,Other CPS
609737,FRIEDRICH VON STEUBEN METROPOLITAN SCIENCE ,1737,2017,POINT (-87.71338625325822 41.97318504776281),5039 N Kimball Ave,60625,41.973185,-87.713386,1,NORTH PARK,Other,2.5312,Other CPS
609738,LINCOLN PARK ,2195,2020,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,White,30.4,Other CPS
609738,LINCOLN PARK ,2195,2020,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Black,21,Other CPS
609738,LINCOLN PARK ,2195,2020,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Latinx,32.8,Other CPS
609738,LINCOLN PARK ,2195,2020,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Asian,11.435,Other CPS
609738,LINCOLN PARK ,2195,2020,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Other,4.4656,Other CPS
609738,LINCOLN PARK ,2342,2012,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,White,26.4,Other CPS
609738,LINCOLN PARK ,2342,2012,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Black,26.2,Other CPS
609738,LINCOLN PARK ,2342,2012,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Latinx,31.6,Other CPS
609738,LINCOLN PARK ,2342,2012,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Asian,10.8,Other CPS
609738,LINCOLN PARK ,2342,2012,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Other,5,Other CPS
609738,LINCOLN PARK ,2230,2014,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,White,28.2,Other CPS
609738,LINCOLN PARK ,2230,2014,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Black,24,Other CPS
609738,LINCOLN PARK ,2230,2014,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Latinx,32.6,Other CPS
609738,LINCOLN PARK ,2230,2014,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Asian,10.4,Other CPS
609738,LINCOLN PARK ,2230,2014,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Other,4.7,Other CPS
609738,LINCOLN PARK ,2228,2011,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,White,26.5,Other CPS
609738,LINCOLN PARK ,2228,2011,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Black,27.4,Other CPS
609738,LINCOLN PARK ,2228,2011,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Latinx,29.7,Other CPS
609738,LINCOLN PARK ,2228,2011,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Asian,12.1,Other CPS
609738,LINCOLN PARK ,2228,2011,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Other,4.3,Other CPS
609738,LINCOLN PARK ,2129,2017,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,White,27.8,Other CPS
609738,LINCOLN PARK ,2129,2017,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Black,20.8,Other CPS
609738,LINCOLN PARK ,2129,2017,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Latinx,35.6,Other CPS
609738,LINCOLN PARK ,2129,2017,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Asian,12.165,Other CPS
609738,LINCOLN PARK ,2129,2017,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Other,3.7088,Other CPS
609738,LINCOLN PARK ,2114,2016,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,White,28.1,Other CPS
609738,LINCOLN PARK ,2114,2016,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Black,22.7,Other CPS
609738,LINCOLN PARK ,2114,2016,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Latinx,34.1,Other CPS
609738,LINCOLN PARK ,2114,2016,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Asian,10.785,Other CPS
609738,LINCOLN PARK ,2114,2016,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Other,4.3011,Other CPS
609738,LINCOLN PARK ,2105,2019,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,White,28.7,Other CPS
609738,LINCOLN PARK ,2105,2019,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Black,21.4,Other CPS
609738,LINCOLN PARK ,2105,2019,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Latinx,33.1,Other CPS
609738,LINCOLN PARK ,2105,2019,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Asian,12.162,Other CPS
609738,LINCOLN PARK ,2105,2019,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Other,4.6556,Other CPS
609738,LINCOLN PARK ,2233,2013,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,White,27.5,Other CPS
609738,LINCOLN PARK ,2233,2013,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Black,25.7,Other CPS
609738,LINCOLN PARK ,2233,2013,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Latinx,31,Other CPS
609738,LINCOLN PARK ,2233,2013,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Asian,10.8,Other CPS
609738,LINCOLN PARK ,2233,2013,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Other,4.9,Other CPS
609738,LINCOLN PARK ,2267,2015,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,White,27.9,Other CPS
609738,LINCOLN PARK ,2267,2015,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Black,22.2,Other CPS
609738,LINCOLN PARK ,2267,2015,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Latinx,35.6,Other CPS
609738,LINCOLN PARK ,2267,2015,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Asian,9.793,Other CPS
609738,LINCOLN PARK ,2267,2015,POINT (-87.64600935977995 41.918268310846855),2001 N Orchard St,60614,41.918268,-87.646009,4,LINCOLN PARK,Other,4.4587,Other CPS
609739,WASHINGTON ,1433,2016,POINT (-87.53757030015832 41.688136935652565),3535 E 114th St,60617,41.688137,-87.53757,13,EAST SIDE,White,5.7,Other CPS
609739,WASHINGTON ,1433,2016,POINT (-87.53757030015832 41.688136935652565),3535 E 114th St,60617,41.688137,-87.53757,13,EAST SIDE,Black,6.4,Other CPS
609739,WASHINGTON ,1433,2016,POINT (-87.53757030015832 41.688136935652565),3535 E 114th St,60617,41.688137,-87.53757,13,EAST SIDE,Latinx,87,Other CPS
609739,WASHINGTON ,1433,2016,POINT (-87.53757030015832 41.688136935652565),3535 E 114th St,60617,41.688137,-87.53757,13,EAST SIDE,Asian,0.07,Other CPS
609739,WASHINGTON ,1433,2016,POINT (-87.53757030015832 41.688136935652565),3535 E 114th St,60617,41.688137,-87.53757,13,EAST SIDE,Other,0.9083,Other CPS
609739,WASHINGTON ,1562,2013,POINT (-87.53757030015832 41.688136935652565),3535 E 114th St,60617,41.688137,-87.53757,13,EAST SIDE,White,6.3,Other CPS
609739,WASHINGTON ,1562,2013,POINT (-87.53757030015832 41.688136935652565),3535 E 114th St,60617,41.688137,-87.53757,13,EAST SIDE,Black,6.5,Other CPS
609739,WASHINGTON ,1562,2013,POINT (-87.53757030015832 41.688136935652565),3535 E 114th St,60617,41.688137,-87.53757,13,EAST SIDE,Latinx,85.8,Other CPS
609739,WASHINGTON ,1562,2013,POINT (-87.53757030015832 41.688136935652565),3535 E 114th St,60617,41.688137,-87.53757,13,EAST SIDE,Asian,0.1,Other CPS
609739,WASHINGTON ,1562,2013,POINT (-87.53757030015832 41.688136935652565),3535 E 114th St,60617,41.688137,-87.53757,13,EAST SIDE,Other,1.3,Other CPS
609739,WASHINGTON ,1525,2012,POINT (-87.53757030015832 41.688136935652565),3535 E 114th St,60617,41.688137,-87.53757,13,EAST SIDE,White,6.5,Other CPS
